日期,淄博,济宁,哈尔滨,长春,开封,安阳,天水,宝鸡,景德镇,潮州
2024-03-19,1.3304736,1.7206992,1.8733356,1.815858,1.4172408,1.1892096,0.5922072,0.7204788,0.4663656,0.7218396
2024-03-20,1.3381848,1.7135064,1.847772,1.8185796,1.39482,1.1956896,0.5688468,0.7356744,0.5058288,0.7313652
2024-03-21,1.3771944,1.7540388,1.819584,1.795122,1.4697288,1.206252,0.5744844,0.7166232,0.530712,0.713934
2024-03-22,1.5641424,2.0281428,2.0122992,2.0901888,1.748304,1.3840632,0.6699996,0.894726,0.6164424,0.8382852
2024-03-23,1.97316,2.0878236,1.9526508,1.9441296,1.8619956,1.5517656,1.0500516,1.0731528,0.6692868,1.1130372
2024-03-24,1.6118676,1.8165384,1.9943172,2.120256,1.6031844,1.2453588,0.5824872,0.8256492,0.5183676,0.8789472
2024-03-25,1.4182128,1.8793296,2.0844216,2.173392,1.5214392,1.248048,0.5990436,0.747468,0.498798,0.8076348
2024-03-26,1.3636188,1.7110764,1.9041156,1.907874,1.4310108,1.2018456,0.513378,0.6894396,0.4543776,0.743742
2024-03-27,1.344438,1.7271468,1.8680868,1.8471888,1.461888,1.177254,0.5523228,0.6634872,0.470772,0.7223256
2024-03-28,1.3728852,1.8028332,1.9006488,1.8461196,1.5944688,1.2279276,0.5609088,0.6922908,0.4737528,0.7117632
2024-03-29,1.60947,1.9510956,2.1169188,2.275938,1.8675036,1.3631652,0.629208,0.9293616,0.6145308,0.7586784
2024-03-30,2.0033244,2.246778,2.083968,2.2437648,2.6738424,1.6848972,1.0725372,1.1690244,0.7239132,0.963738
2024-03-31,1.7720856,2.1615984,2.0519568,2.1916656,2.2941468,1.5911316,0.6846444,0.9489312,0.547398,0.7888428
2024-04-01,1.6611804,2.2275324,2.1135492,2.18619,1.880172,1.5066648,0.6199416,0.8551332,0.517914,0.7964892
2024-04-02,1.58598,2.2199184,1.968786,1.9791864,1.7819028,1.5483312,0.5546556,0.731592,0.448578,0.97848
2024-04-03,2.0827368,2.8346436,2.4207012,2.6918892,2.621322,2.2542948,0.784728,1.158138,0.6078564,1.5300252
2024-04-04,4.4398692,3.9478752,3.7214316,3.6554004,5.877522,3.9258108,2.2760352,3.230604,1.283526,2.5279452
2024-04-05,3.8272824,2.8340604,2.8311444,3.1568292,3.6802836,2.2248432,1.3169952,1.7007408,1.0130184,1.1961108
2024-04-06,2.8638036,2.7003456,3.7109016,4.7857392,2.5994844,1.9098828,0.9006552,1.3438224,0.8634924,0.8638488
2024-04-07,2.025,2.1784788,2.8786752,3.1142232,2.3472828,1.5893172,0.5970024,0.8868528,0.5852412,0.7125408
2024-04-08,1.6084332,1.9100448,2.2217328,2.18538,2.0976732,1.49445,0.5332716,0.727704,0.4384692,0.6682176
2024-04-09,1.4374584,1.7347608,1.9931184,1.89135,1.7880588,1.4589072,0.5095872,0.717822,0.4383396,0.6302124
2024-04-10,1.511622,1.8467676,1.9349604,1.8778068,1.7727984,1.4023044,0.5839128,0.7135776,0.4535028,0.708426
2024-04-11,1.5684192,1.9292904,1.9189224,1.9213524,1.7739972,1.4087196,0.5779512,0.731592,0.4630932,0.7990812
2024-04-12,2.0101284,2.1378168,2.1720636,2.2009644,1.8900216,1.5341076,0.652212,0.8502732,0.5766876,0.8745408
2024-04-13,2.7195588,2.391444,2.2751928,2.1953268,2.474712,1.7477856,0.8491716,1.1245716,0.6699024,1.1975364
2024-04-14,1.8837684,2.1147804,2.1317256,2.247588,1.936386,1.4537232,0.5975856,0.8423676,0.4915404,0.894888
2024-04-15,1.685934,2.1138408,2.2316472,2.2680972,1.8445644,1.5225084,0.5741604,0.8367948,0.5082912,0.8032932
2024-04-16,1.6060032,1.9829124,1.9899108,1.9946736,1.7123724,1.4253408,0.5244264,0.7605576,0.4224636,0.7171416
2024-04-17,1.608498,1.953234,1.9845972,2.02095,1.7703036,1.3577868,0.5247828,0.7645428,0.4244724,0.7347672
2024-04-18,1.6850592,1.9994688,2.0067588,1.9932156,1.8034164,1.4235912,0.508842,0.7428024,0.5001588,0.6914808
2024-04-19,1.9997928,2.1760164,2.277072,2.5138188,1.8971172,1.59975,0.554526,0.9336708,0.5415984,0.7746516
2024-04-20,2.6275104,2.4227424,2.3775768,2.3613768,2.5855848,1.9338264,0.7697268,1.241244,0.6864912,1.0126944
2024-04-21,2.056104,2.2499856,2.1960396,2.3466672,2.151522,1.5628464,0.5595156,0.92097,0.5138964,0.804978
2024-04-22,1.7705952,2.1142296,2.2622328,2.2811544,1.8430416,1.50336,0.5521932,0.8278524,0.4983444,0.738396
2024-04-23,1.4750748,1.9405332,1.9777932,1.9799964,1.654182,1.3658868,0.5114988,0.757188,0.46251,0.6407748
2024-04-24,1.586142,1.9282212,2.00556,1.9674576,1.6565472,1.3788144,0.541404,0.7492176,0.4712256,0.6410016
2024-04-25,1.6880076,1.9683648,2.0578212,2.0221164,1.646082,1.4203836,0.5166504,0.7624368,0.43578,0.6063984
2024-04-26,1.7479476,2.1344472,2.1638988,2.31579,1.7878644,1.5353712,0.5417604,0.8287596,0.4961412,0.5911056
2024-04-27,2.0323224,2.281284,2.2033296,2.1763728,1.9434492,1.6847028,0.6004044,0.8933976,0.5011308,0.6785208
2024-04-28,1.8843192,2.2839084,2.131434,2.1125448,1.8389592,1.560384,0.5708556,0.8435664,0.5497956,0.6278148
2024-04-29,1.8821484,2.4346008,2.303478,2.1772152,1.840968,1.6324416,0.6190992,0.8766468,0.537192,0.6942348
2024-04-30,2.502414,3.1258224,2.8939356,3.0258684,2.669922,2.2344984,0.9580356,1.4350932,0.7618212,0.8795304
2024-05-01,5.7959064,6.688332,6.1087608,5.583816,6.8540256,5.824548,2.5669872,4.9410324,2.1137436,1.8083088
2024-05-02,4.9394448,4.6124964,4.38939,4.2094728,5.1504984,3.8142576,1.8350388,3.1999212,1.7268876,1.8248976
2024-05-03,4.7141352,4.2121944,4.4382492,4.8275028,4.4179344,2.9732508,1.3780368,2.1363264,1.5189444,1.5849756
2024-05-04,3.7669536,3.4923636,4.7669472,5.3851068,3.2164128,2.3913468,1.36566,1.983042,0.9292644,1.1367864
2024-05-05,3.25539,3.3372,5.5944756,6.2600688,3.1400784,2.302668,1.1141064,1.6629948,0.8360496,0.9676584
2024-05-06,2.130462,2.46159,3.624912,3.4608384,2.1022092,1.7293824,0.7094628,1.05138,0.6481296,0.8685144
2024-05-07,1.695492,2.0249028,2.4457788,2.3398632,1.6483824,1.4013324,0.5276016,0.8061768,0.463644,0.6630984
2024-05-08,1.5491088,1.894428,2.1336696,2.1112488,1.5256188,1.3715892,0.4901148,0.7755588,0.4452732,0.6312168
2024-05-09,1.6015644,1.999566,2.0423016,2.1152016,1.5308676,1.3689972,0.4876848,0.6958872,0.446958,0.6587892
2024-05-10,1.6865496,1.9902672,1.9951596,2.0298276,1.5515064,1.3501404,0.4961736,0.7250472,0.4253796,0.6662088
2024-05-11,1.8496512,2.144556,2.0348172,2.1359052,1.8097992,1.4578056,0.5292864,0.8350128,0.4477356,0.7810668
2024-05-12,1.8842868,2.1715776,2.081376,2.19753,2.0970252,1.5956676,0.5442876,0.9105048,0.478386,0.821988
2024-05-13,1.7458092,2.1410892,2.3479308,2.372976,1.7654112,1.5313536,0.546588,0.8276904,0.4810428,0.7468524
2024-05-14,1.6266744,1.9964232,2.1329892,2.1083328,1.5704604,1.476144,0.509652,0.78246,0.4489344,0.705834
2024-05-15,1.596834,1.9895868,2.0578212,2.1467268,1.6410276,1.4899788,0.5110452,0.8012196,0.4770576,0.7374564
2024-05-16,1.6363296,2.0527668,2.139534,2.183922,1.7561124,1.418472,0.5045004,0.7832052,0.4829544,0.709074
2024-05-17,1.8985752,2.19834,2.366334,2.5353,1.9221624,1.61838,0.552096,0.9565128,0.5756508,0.7948044
2024-05-18,2.4503148,2.3636124,2.5850664,2.4531336,2.3602428,1.9403388,0.6796872,1.2845952,0.7448436,1.046034
2024-05-19,1.951128,2.2580208,2.4293844,2.4036912,2.0839356,1.6115436,0.5429916,0.9083664,0.5787612,0.834462
2024-05-20,1.8180936,2.2016772,2.5079868,2.5180632,1.7474292,1.5795,0.5621076,0.8499816,0.521154,0.7345404
2024-05-21,1.5980004,1.972188,2.1843108,2.1594924,1.5180372,1.3460904,0.5121468,0.736614,0.4334796,0.6307632
2024-05-22,1.4776668,1.9305216,2.0450232,2.0500128,1.4770188,1.3368888,0.5156136,0.734346,0.4137804,0.6222096
2024-05-23,1.5366672,1.966842,2.1117024,2.0119428,1.5272064,1.3863312,0.5044032,0.7312032,0.4032828,0.6040332
2024-05-24,1.7753904,2.0906748,2.3078844,2.3212008,1.7051796,1.5365052,0.5454216,0.8732772,0.5160672,0.6694488
2024-05-25,2.2678704,2.4272784,2.5290468,2.3868432,2.1684672,1.7450964,0.604908,1.1061684,0.6211404,0.830736
2024-05-26,1.8262908,2.1867732,2.2589604,2.3453064,1.9229076,1.53819,0.5321376,0.8704584,0.4845096,0.7191504
2024-05-27,1.6733628,2.0907396,2.312388,2.325996,1.661472,1.5327792,0.5422464,0.8196876,0.4265136,0.6762528
2024-05-28,1.5269148,1.8710028,2.09061,2.104056,1.4394996,1.3729176,0.4840884,0.71523,0.410184,0.61479
2024-05-29,1.4673636,1.8589824,2.0455092,1.9607184,1.4775696,1.3467384,0.4256712,0.6271344,0.4215888,0.6552252
2024-05-30,1.467558,1.896372,1.9771452,1.8837684,1.505142,1.3386708,0.493776,0.7687872,0.410346,0.6335496
2024-05-31,1.8462492,2.094822,2.2154796,2.2639824,1.8181584,1.618704,0.521154,0.9937728,0.495396,0.674568
2024-06-01,2.3402196,2.4210252,2.4197292,2.2943412,2.3397012,2.0577888,0.6482592,1.2597768,0.6420384,0.8251632
2024-06-02,1.7988804,2.1418344,2.3723604,2.376702,1.8623844,1.6899516,0.526986,0.8579844,0.4888836,0.6466716
2024-06-03,1.6167276,2.0762568,2.3969844,2.3463108,1.5622956,1.5646608,0.5457132,0.8314164,0.457812,0.6952392
2024-06-04,1.4509368,1.9076148,2.17647,2.0779092,1.3725936,1.4359356,0.5036904,0.813078,0.4245048,0.6195528
2024-06-05,1.442772,1.9142892,2.1735216,2.1874536,1.4485068,1.3792356,0.5633712,0.8745732,0.4424544,0.595674
2024-06-06,1.5323256,2.0017692,2.3987664,2.3866164,1.5708168,1.458324,0.6283332,0.8886024,0.5411772,0.641844
2024-06-07,2.0303784,2.4010668,2.8774116,2.9258496,2.049624,1.7655084,0.7702128,1.249992,0.703242,0.8227656
2024-06-08,3.1327884,3.138102,3.1006476,2.9867616,3.3717708,2.6892648,1.2529404,2.9058912,1.2059928,1.3392216
2024-06-09,2.4502176,2.4056676,2.5570404,2.8450764,2.6565084,2.0272356,0.8919072,1.8930024,0.9483156,1.2203784
2024-06-10,2.2917816,2.46888,3.6104292,4.8945384,2.2079952,1.7365752,0.807894,1.2623688,0.8146656,1.1612808
2024-06-11,1.9667448,2.3930316,3.7724292,4.0691484,1.8310212,1.5453504,0.671004,0.9631548,0.8362764,1.0428588
2024-06-12,1.549044,2.005722,2.71674,2.5936524,1.4225544,1.253556,0.558252,0.7696944,0.5438664,0.807732
2024-06-13,1.4530752,1.8814032,2.3892732,2.270592,1.4222304,1.2348288,0.542376,0.7177572,0.4764096,0.682668
2024-06-14,1.6539552,1.9999872,2.5252884,2.4357672,1.6909236,1.4093028,0.5684256,0.8481348,0.4912164,0.7881624
2024-06-15,1.9230696,2.2029732,2.566404,2.4344388,1.9280916,1.6296228,0.7637652,1.2488256,0.5979096,0.8904168
2024-06-16,1.7746776,2.1549564,2.5713612,2.5316712,1.6759224,1.4692752,0.6248988,0.8538372,0.5437044,0.7008768
2024-06-17,1.7143488,2.1394692,2.7233172,2.5806276,1.6481232,1.4054472,0.6203628,0.8341056,0.531036,0.7600392
2024-06-18,1.5514092,1.9470132,2.4684588,2.3008212,1.5082848,1.376352,0.5727348,0.7303608,0.429624,0.6845796
2024-06-19,1.5309972,1.9319148,2.3853852,2.2256208,1.5714648,1.3440168,0.5767848,0.7248852,0.4308228,0.625158
2024-06-20,1.5657948,1.962792,2.3469264,2.2618116,1.6555428,1.4725476,0.5837508,0.7416036,0.4528872,0.6851304
2024-06-21,1.8052956,2.1767616,2.570454,2.5905096,1.8146916,1.6239204,0.616896,0.9086904,0.4987008,0.7778592
2024-06-22,2.0593116,2.2583772,2.5436268,2.325348,2.1113784,1.6672068,0.694494,1.2410496,0.5373216,0.9193824
2024-06-23,1.8577836,2.1696984,2.5350732,2.406024,1.8807228,1.4718996,0.6118092,0.8793036,0.4529844,0.7921476
2024-06-24,1.7796348,2.141154,2.6031456,2.4833304,1.8528912,1.5246792,0.5887728,0.8678016,0.4124196,0.7402752
2024-06-25,1.5674472,1.9426068,2.5066584,2.3457276,1.757052,1.50093,0.5805432,0.7927308,0.3031992,0.6726888
2024-06-26,1.5199812,1.9534284,2.5296624,2.4441912,1.792044,1.531386,0.595188,0.7510644,0.3177792,0.713772
2024-06-27,1.597968,2.0251296,2.6020116,2.3853528,1.794474,1.5536772,0.5943132,0.801738,0.340686,0.6986736
2024-06-28,1.7690076,2.186514,2.839698,2.6374896,1.9340208,1.6694424,0.6388956,0.9801972,0.464454,0.786672
2024-06-29,1.9704384,2.3361372,2.875824,2.7979668,2.3830524,2.014794,0.7275096,1.4855724,0.5899716,0.9218772
2024-06-30,1.8034164,2.2122072,2.763882,2.944998,2.1524292,1.7599032,0.618678,1.0540368,0.5049216,0.7749108
2024-07-01,1.6756632,2.2083192,2.9738988,2.7200448,1.9660644,1.6869384,0.6142068,0.9474408,0.5144148,0.7929576
2024-07-02,1.408266,1.8528588,2.7495936,2.3714208,1.7296092,1.400652,0.603126,0.8628444,0.5144796,0.752004
2024-07-03,1.6377228,2.1526236,2.6860248,2.2928832,1.878066,1.5896412,0.6156324,0.8307684,0.5975532,0.77274
2024-07-04,1.5747372,2.0874996,2.7492372,2.3733324,1.8026388,1.5909372,0.6366276,0.878202,0.6124572,0.7857648
2024-07-05,1.830924,2.2831308,3.0454056,2.6051868,1.8101556,1.6083684,0.7010388,1.0215072,0.6867828,0.8683848
2024-07-06,2.1404412,2.4119208,3.1864752,2.6656128,2.2267872,1.8538308,0.8227656,1.4840496,0.8181324,1.0767816
2024-07-07,1.9204128,2.2627188,3.0073356,2.741202,2.050434,1.5750612,0.6909948,0.9727452,0.6817284,0.902988
2024-07-08,1.8565524,1.9874808,3.0978612,2.8528848,1.3113252,1.3773564,0.7201548,0.8889264,0.6460884,0.8910972
2024-07-09,1.8168948,2.1832092,2.9983284,2.6035344,1.6782552,1.5286968,0.7381044,0.8668296,0.60345,0.8541612
2024-07-10,1.8672444,2.3864544,3.1329828,2.6384292,1.8661752,1.5521868,0.8009604,0.9293292,0.5994648,0.90396
2024-07-11,1.9629216,2.4311664,3.1419576,2.7127548,1.916298,1.6113816,0.8346564,1.0137636,0.6080832,0.8876952
2024-07-12,2.1441348,2.5295652,3.4700724,3.0288816,2.1436488,1.7719236,0.8562348,1.1713572,0.6644268,0.937494
2024-07-13,2.5036776,2.9029428,3.7272636,3.0709692,2.703132,2.0169648,0.9521064,1.5014484,0.7695972,1.3079232
2024-07-14,2.3413536,2.6873208,3.5453052,3.2138856,2.2584744,1.7611992,0.8557812,1.0938888,0.661446,1.1813364
2024-07-15,2.04606,2.3918976,3.5134884,3.131136,1.7043048,1.60866,0.8647236,1.0102644,0.6234084,1.055268
2024-07-16,1.69452,1.9781172,3.1864752,2.7933984,1.4557644,1.4860584,0.8436312,0.8736984,0.60588,0.9976932
2024-07-17,1.6690536,1.8183204,3.0484512,2.6590032,1.2874788,1.3338108,0.7491852,0.7891668,0.6129756,0.9568044
2024-07-18,1.8008244,2.0453472,3.0788424,2.7245808,1.4993424,1.4216796,0.7588404,0.8413632,0.6048432,0.942678
2024-07-19,1.9423152,2.2267872,3.4179084,3.0130056,1.7443836,1.560546,0.82134,0.8808588,0.6563268,1.0159668
2024-07-20,2.2332348,2.289384,3.6087768,3.1106916,2.01042,1.8636804,0.9197712,1.2479508,0.7715412,1.332774
2024-07-21,2.2617792,2.48184,3.5561916,3.2363388,2.1146832,1.7129556,0.8539992,1.006182,0.6548688,1.1610864
2024-07-22,1.8687024,2.2934664,3.5709984,3.2011848,1.7913636,1.5939828,0.8279496,0.9287784,0.6320592,1.0091628
2024-07-23,1.71558,2.0693556,3.2914188,2.8058724,1.607526,1.417176,0.695466,0.8324208,0.5827788,0.9218124
2024-07-24,1.7244576,2.0762892,3.378186,2.778138,1.6497108,1.4469516,0.7271856,0.7505136,0.5817744,0.9159804
2024-07-25,1.7597088,2.0685456,3.3253416,2.8088532,1.5759036,1.380726,0.7786044,0.8820252,0.5873796,0.811458
2024-07-26,1.8680544,2.1740076,3.3991812,2.9620404,1.6342236,1.4413464,0.825714,1.012014,0.5899068,0.774198
2024-07-27,2.1400848,2.3369472,3.6760068,3.2597964,1.8260316,1.6020504,0.9356472,1.4700204,0.678132,0.63585
2024-07-28,1.8584316,2.1706056,3.4897716,2.9684232,1.643814,1.349622,0.8153136,1.1415492,0.6629364,0.6075
2024-07-29,1.930716,2.2250376,3.5624124,3.0466368,1.7012592,1.446336,0.7811964,0.9968184,0.6530868,0.8324208
2024-07-30,1.85652,2.165292,3.4221204,3.0424248,1.7837172,1.5203376,0.750546,0.934092,0.6294024,0.876906
2024-07-31,1.8216252,2.1917628,3.3283224,2.882952,1.8518544,1.5716592,0.8068896,1.0691352,0.6527952,0.8741196
2024-08-01,1.9751364,2.3067828,3.4639812,3.1066092,1.9133496,1.649808,0.838512,1.1490012,0.7135452,0.9680472
2024-08-02,2.0731464,2.3687964,3.6910404,3.3476976,2.0142108,1.7567604,0.894888,1.2318804,0.7780536,1.0929492
2024-08-03,2.5748928,2.6533656,4.0377852,3.552498,2.5607988,2.1053844,1.0439928,1.6536636,0.9200304,1.4624064
2024-08-04,2.350782,2.3950728,3.7885644,3.7101564,2.1446856,1.7555292,0.9241452,1.3424616,0.769986,1.1448864
2024-08-05,2.1093048,2.3841216,3.9243204,3.558168,1.9686888,1.7302572,0.9133236,1.2008412,0.7271532,1.0945044
2024-08-06,1.983366,2.2519296,3.9589236,3.17115,1.874178,1.6561584,0.871722,1.1155968,0.6808212,1.0312272
2024-08-07,1.9855044,2.2279536,3.8173032,3.1640868,1.892484,1.6249248,0.837054,1.0767816,0.7080372,1.0336572
2024-08-08,2.059992,2.2610664,3.8430612,3.2194908,1.9131552,1.6291692,0.807408,1.0644696,0.7041816,0.999054
2024-08-09,2.2795344,2.5599888,4.1623956,3.6004176,2.1514572,1.7894844,0.9026316,1.2420216,0.7614648,1.1293344
2024-08-10,2.7382212,2.756592,4.2660108,3.6121788,2.695356,2.1978216,1.0538748,1.9990476,0.8827704,1.5023232
2024-08-11,2.578068,2.7181008,3.8657088,3.766824,2.4919488,1.9393992,0.9241128,1.457838,0.7914348,1.2633732
2024-08-12,2.3243436,2.6429004,4.0238856,3.6169416,2.2336884,1.928448,0.9253764,1.292274,0.7449732,1.1133936
2024-08-13,2.1060972,2.3711616,3.8730312,3.132594,2.0670228,1.7741268,0.8635572,1.1677932,0.708426,1.0296396
2024-08-14,2.047518,2.3228532,3.7079856,3.1281552,2.0730492,1.7298684,0.8429832,1.1104452,0.7093656,0.9949392
2024-08-15,2.1035052,2.3759892,3.7214964,3.307392,2.1559608,1.7542008,0.830412,1.038906,0.7190208,0.9560592
2024-08-16,2.3015016,2.5177068,3.8142252,3.5088876,2.3320872,1.8973116,0.8992944,1.2259188,0.7712496,1.0544256
2024-08-17,2.693736,2.650644,3.936762,3.4521552,2.7268164,2.251152,1.04652,1.7921088,0.8389656,1.375218
2024-08-18,2.0956644,2.3508792,3.6319428,3.2908032,2.2931424,1.717848,0.857304,1.3180644,0.681858,1.107756
2024-08-19,1.992114,2.4695928,3.6233892,2.8192536,2.1993768,1.7398152,0.8505,1.1860992,0.7431912,1.0529028
2024-08-20,1.896858,2.366982,3.4241292,2.5073388,2.1276108,1.7059248,0.8051724,1.1296908,0.71604,0.8996832
2024-08-21,2.071332,2.5153416,3.2081832,2.4403032,2.159784,1.7274708,0.8139204,1.0994616,0.7290972,0.8850384
2024-08-22,2.1382704,2.5439184,3.458538,2.6242056,2.163672,1.7733492,0.8154108,1.0794708,0.744228,1.0645344
2024-08-23,2.3170536,2.6737128,3.8460096,3.1898772,2.225718,1.8308592,0.832194,1.159272,0.7982388,1.123956
2024-08-24,3.08043,2.9373192,4.1921712,3.5864532,2.635254,2.1452364,0.9248256,1.689822,0.9070704,1.438884
2024-08-25,2.926692,2.943864,3.9275928,3.4381584,2.1974652,1.8194868,0.7441632,1.2488256,0.7482456,1.1815956
2024-08-26,2.01933,2.6614008,3.5296236,2.7483948,1.9068048,1.6638048,0.6601824,1.0785636,0.6927444,1.046358
2024-08-27,1.864782,2.2730868,3.0266136,2.3939388,1.975752,1.6098588,0.5992056,0.9609516,0.6395436,0.9253764
2024-08-28,2.1004596,2.3645844,3.049974,2.362932,1.8696744,1.6341588,0.5275368,0.9313704,0.6567804,0.899424
2024-08-29,1.9044072,2.388852,3.1269564,2.4513192,1.8007596,1.6591068,0.509652,0.898938,0.6320592,0.8214372
2024-08-30,2.075382,2.467422,3.3013332,2.954232,1.883736,1.7804124,0.5780808,1.0046268,0.6925176,0.8001828
2024-08-31,2.3358456,2.7208548,3.4184268,3.3513588,2.4343416,2.0050092,0.6517584,1.3263588,0.8131752,0.9960084
2024-09-01,1.792854,2.3574564,2.992626,2.8068768,2.1391776,1.5894468,0.5555952,1.0367352,0.7270236,0.8824464
2024-09-02,1.5028416,1.9017828,2.690334,2.4889032,1.6825644,1.3320612,0.5251716,0.8173548,0.4967568,0.751356
2024-09-03,1.350594,1.6604028,2.4113052,2.0871756,1.4264424,1.192806,0.4899204,0.7323372,0.4025052,0.6676992
2024-09-04,1.3932648,1.7253324,2.346408,2.0368908,1.5230916,1.2297096,0.4933548,0.7217748,0.384264,0.6598584
2024-09-05,1.3553568,1.7143488,2.3445936,2.0355948,1.42803,1.2594204,0.5156784,0.7852788,0.3900312,0.6767064
2024-09-06,1.5751908,1.906416,2.6132544,2.5112916,1.6387596,1.5030036,0.5123736,0.8957952,0.4797792,0.7001964
2024-09-07,1.9870272,2.5846776,2.7911304,2.7704268,2.698596,2.1690504,0.557604,1.1842848,0.5567292,0.8621964
2024-09-08,1.7926272,2.2045284,2.5766748,2.572236,2.0295684,1.466748,0.5112072,0.937332,0.457974,0.7406316
2024-09-09,1.5335244,1.952262,2.5214328,2.3728788,1.510974,1.4039244,0.5077404,0.826848,0.4701888,0.710208
2024-09-10,1.421226,1.7638236,2.2678704,2.0867544,1.4371668,1.2416328,0.45765,0.7088472,0.4311792,0.6632928
2024-09-11,1.3811148,1.7520624,2.263788,2.1216816,1.6275816,1.2154212,0.4632228,0.7474032,0.3691332,0.635688
2024-09-12,1.37133,1.7474292,2.2154796,2.1080088,1.4024016,1.232334,0.4520772,0.8019972,0.3850092,0.645084
2024-09-13,1.4025312,1.7933724,2.265894,2.149092,1.3831884,1.2975552,0.470448,0.7323048,0.5023944,0.6665976
2024-09-14,1.7202132,2.2817052,2.5523748,2.69649,1.9771776,1.6806852,0.6040332,1.1005956,0.5956092,0.8178732
2024-09-15,2.7934956,3.3946452,3.0983472,3.0506868,4.0866768,2.9880252,1.0368324,2.5449876,0.9906948,1.2914316
2024-09-16,2.370708,2.8464048,2.4651216,2.6180172,3.5074296,2.5135272,0.7546932,1.8137196,0.7735176,1.2522924
2024-09-17,2.120904,2.3023764,3.1391388,4.14963,2.3821452,1.9926972,0.6125544,1.1471868,0.618516,1.2015216
2024-09-18,1.9717668,2.074086,3.4926876,3.5659116,1.5606756,1.4221008,0.552096,0.86022,0.7121844,1.0799568
2024-09-19,1.4911452,1.7958996,2.4604884,2.3635152,1.2366108,1.2876732,0.4678236,0.6893424,0.4567752,0.7894908
2024-09-20,1.389312,1.7261748,2.511648,2.239812,1.3899924,1.2531024,0.45846,0.694332,0.430434,0.7040844
2024-09-21,1.6312752,1.8832176,2.5534764,2.1968172,1.8295956,1.460106,0.4925124,0.9381096,0.5118552,0.8708472
2024-09-22,1.5066324,1.7670636,2.2923648,2.1885876,1.6891092,1.3202028,0.452142,0.7784748,0.4165344,0.6646212
2024-09-23,1.3290804,1.6547976,2.1931236,2.064366,1.3235076,1.1459556,0.4165344,0.6836076,0.3786264,0.555336
2024-09-24,1.333584,1.6678224,2.0724336,1.9932156,1.3090572,1.164456,0.4453056,0.682182,0.3747708,0.588708
2024-09-25,1.3487796,1.6875864,2.0702628,1.953558,1.3012488,1.1879784,0.4615704,0.719118,0.3875688,0.6088608
2024-09-26,1.3411656,1.7012592,2.114748,1.9790568,1.3263912,1.1977632,0.4483836,0.7209,0.3831948,0.629694
2024-09-27,1.4441976,1.8940392,2.2612932,2.1719988,1.4846652,1.3150188,0.4800384,0.7964568,0.4054536,0.686232
2024-09-28,1.6418376,2.1104064,2.3942304,2.221668,1.7720856,1.5733116,0.5455188,0.8745732,0.5239728,0.7725132
2024-09-29,1.6482528,2.3407056,2.3236956,2.3495832,1.8625464,1.6596252,0.588222,0.810162,0.5497308,0.7736796
2024-09-30,2.0199456,2.7887328,2.7611928,2.859624,2.3556096,2.0205288,0.8376048,1.31544,0.778734,1.0283112
2024-10-01,4.0945176,6.0105564,5.3438292,4.6211796,5.9321484,4.9826664,2.0999412,4.2527916,1.974942,2.3254452
2024-10-02,3.8583864,4.3322688,4.2165684,3.7872036,5.0471424,3.535326,1.7692344,3.3570936,1.8995796,2.4153228
2024-10-03,3.81429,3.7649772,4.4134308,4.4404524,4.3531992,2.9356992,1.4535936,2.8783836,1.9086192,2.2224132
2024-10-04,3.7863288,3.6704988,4.5357732,4.8183984,3.948426,2.615814,1.2719916,2.4503796,1.713312,1.8886932
2024-10-05,3.5185428,3.18735,4.732992,4.9316364,3.4205976,2.3092128,1.1123568,2.0360484,1.3975416,1.4833044
2024-10-06,3.0550932,2.8024704,4.91346,5.1700032,3.0876228,2.0397744,1.0004148,1.6644204,1.009098,1.1388276
2024-10-07,2.8265112,2.8705752,5.048406,5.378562,2.8797444,1.9969416,0.9291348,1.3893444,0.8580816,0.994356
2024-10-08,1.8105768,2.1353544,3.2357556,3.0840912,1.8384408,1.4885856,0.6000804,0.8943048,0.6166368,0.788292
2024-10-09,1.4145516,1.743606,2.2996872,2.2066992,1.4822352,1.1934864,0.4540536,0.6793632,0.4118364,0.6440472
2024-10-10,1.3369212,1.6805232,1.9943172,1.9164924,1.55763,1.1217528,0.4324104,0.671976,0.3838428,0.654966
2024-10-11,1.46043,1.8508176,2.0185848,1.9984968,2.334582,1.2377772,0.4499064,0.6837696,0.421038,0.7755264
2024-10-12,1.5201432,1.8815652,2.0971548,2.0677356,1.697436,1.2755232,0.4491936,0.8042652,0.4694112,0.7723512
2024-10-13,1.5847812,1.8580104,2.1046068,2.031966,2.0278512,1.342008,0.4571964,0.8418816,0.4619592,0.788616
2024-10-14,1.5019992,1.8904428,2.1279672,2.1457548,1.6478964,1.307016,0.4872312,0.7791876,0.465426,0.7386876
2024-10-15,1.449252,1.7921736,1.9685268,2.0067588,1.5846516,1.2469788,0.4549284,0.7402104,0.4495824,0.7130916
2024-10-16,1.4065164,1.7608752,1.9353816,1.8700632,1.5678036,1.244808,0.4490964,0.7211268,0.4481568,0.6892452
2024-10-17,1.3961484,1.7697852,1.9651896,1.890378,1.4123808,1.2069,0.4429404,0.7533972,0.4798116,0.6877548
2024-10-18,1.4670072,1.9077444,2.231388,2.2972572,1.8328032,1.3889556,0.5065092,0.9482508,0.5610708,0.8002152
