日期,淄博,济宁,哈尔滨,长春,开封,安阳,天水,宝鸡,景德镇,潮州
2019-01-12,0.08705879999999988,0.08660519999999994,0.1679940000000002,-0.4099248,0.34408799999999995,0.22035240000000011,0.05874119999999999,0.1959552,0.01794960000000001,0.0912384
2019-01-13,0.021059999999999968,0.1701648,0.1897667999999999,-0.16303679999999998,0.23289119999999996,0.06859080000000006,0.04714200000000002,0.08015759999999994,0.0023328000000000237,0.05410799999999999
2019-01-14,-0.09771839999999998,0.0774684000000001,0.3092904000000001,0.13241879999999995,-0.06632280000000002,3.2400000000043505e-05,0.08151839999999999,0.027507599999999965,0.0014255999999999713,-0.041634000000000004
2019-01-15,-0.08122679999999993,0.0017496000000001288,0.2997647999999997,0.03956040000000005,0.03664439999999991,0.04542479999999993,0.08521200000000001,0.053362800000000044,0.024332399999999976,-0.007257599999999975
2019-01-16,-0.1261008,0.029678400000000105,0.33141960000000004,-0.03709799999999985,0.02993760000000001,0.08809559999999994,0.12681359999999997,0.05605199999999999,0.03395519999999996,-0.047077199999999986
2019-01-17,-0.12260160000000009,0.07348320000000008,0.2835000000000001,0.05102999999999991,-0.0695304000000001,0.08527680000000004,0.17265960000000002,0.040337999999999985,0.05637599999999998,-0.0787968
2019-01-18,-0.04779,-0.020509200000000005,0.30744360000000004,-0.09366839999999987,-0.0413424,0.08858160000000004,0.2301372,0.05021999999999993,0.10478160000000003,-0.0684612
2019-01-19,0.06000479999999997,0.08874360000000014,0.29982960000000025,-0.3594455999999997,0.18613799999999991,0.15409440000000008,0.21387239999999996,0.20146319999999995,0.10063440000000001,-0.0036287999999999876
2019-01-20,0.023392800000000102,0.12998880000000002,0.2951640000000002,-0.03738960000000002,0.26684640000000004,0.12762359999999995,0.12921119999999997,0.10970639999999998,0.12295800000000001,-0.03256200000000009
2019-01-21,-0.10228680000000001,0.16812359999999993,0.36822599999999994,0.1811484000000001,0.050025600000000114,0.09088199999999991,0.14460119999999999,0.08067599999999997,0.15720479999999998,-0.19031759999999998
2019-01-22,-0.10147680000000003,0.13876920000000004,0.40279679999999995,0.07908839999999984,0.12065759999999992,0.17531639999999993,0.16073640000000006,0.13980599999999999,0.1816992,-0.22213439999999995
2019-01-23,-0.07630200000000009,0.18937800000000005,0.37626119999999963,0.10980359999999978,0.28751760000000015,0.18241200000000002,0.21290039999999993,0.15876,0.2323404,-0.17981999999999998
2019-01-24,-0.15778800000000004,0.23039640000000006,0.43561799999999984,0.1092204000000001,0.3771036000000001,0.18260640000000006,0.24572159999999993,0.08313840000000006,0.25395120000000004,-0.2433240000000001
2019-01-25,-0.12198599999999993,0.3114612000000001,0.4444632000000004,0.028997999999999635,0.45544680000000004,0.3071195999999998,0.27407159999999997,0.14628599999999992,0.26085240000000004,-0.2515212
2019-01-26,-0.10283759999999997,0.5265648,0.41617799999999994,-0.24011639999999979,0.7204139999999999,0.5119199999999999,0.3186863999999999,0.2788992,0.23930639999999997,-0.19767239999999997
2019-01-27,-0.18484199999999995,0.6342624000000001,0.2907899999999999,-0.025725599999999904,0.8591184000000003,0.6209784,0.3486888,0.23778359999999998,0.27109079999999997,-0.11822759999999999
2019-01-28,-0.12477240000000012,0.7554384000000003,0.2672028000000002,0.026989200000000046,0.7601688,0.5871528000000001,0.4094711999999999,0.2640924,0.28622159999999996,-0.06713279999999999
2019-01-29,-0.14690160000000008,0.75816,0.3688416000000001,0.020606400000000136,0.7784423999999999,0.6004044,0.3975804,0.31884840000000003,0.2173716,-0.0006479999999999819
2019-01-30,-0.10617480000000001,0.9442980000000001,0.19349280000000002,-0.07374239999999999,1.0357956,0.6522767999999999,0.3893184,0.3617136000000001,0.16423560000000004,0.047530799999999984
2019-01-31,-0.07947719999999991,0.9669456000000001,0.08453160000000004,-0.2454947999999999,0.9736847999999998,0.6958224000000002,0.4225932,0.425088,0.1068228,0.19326600000000005
2019-02-01,0.0009719999999999729,1.2270203999999998,-0.20369880000000018,-0.7193123999999997,1.1377260000000002,0.9833076000000001,0.5487264000000001,0.6849683999999999,0.12218039999999997,0.346194
2019-02-02,-0.04072680000000006,1.3052988,-0.5766876000000001,-1.3257108,1.2544631999999998,1.1061684,0.6516612,0.8133372,0.10014840000000003,0.46678680000000006
2019-02-03,-0.2022408,1.0442844,-1.0316484,-1.9776635999999999,1.2589020000000002,1.0471032,0.667602,0.9262511999999999,0.05436719999999995,0.5464584
2019-02-04,-0.36887400000000004,0.7631171999999999,-0.9130644000000001,-1.5343668,0.8948231999999998,0.951264,0.6088283999999999,0.7931844,0.0012960000000000194,0.5603904
2019-02-05,-0.3492396,0.5904576,-0.18134280000000014,-0.7289675999999998,1.8759275999999998,-0.13977360000000005,0.28188,0.43940879999999993,-0.09321479999999999,0.4153032
2019-02-06,-0.7028856000000001,0.06505920000000032,0.14119919999999997,-0.7361928,1.0058255999999999,0.1445040000000002,0.2103408,0.263412,-0.23567759999999993,0.21095639999999993
2019-02-07,-0.4452408000000001,-0.2167884,0.6900227999999999,0.17022959999999987,0.5977475999999997,-0.4192883999999999,0.17722799999999994,-0.03444120000000006,0.14894279999999993,0.2041523999999999
2019-02-08,0.015422400000000058,-0.38202840000000027,0.9994103999999999,0.8725968000000002,0.03369599999999995,-0.8773596000000001,-0.15137279999999997,-0.3238056,0.10844280000000006,0.0925343999999999
2019-02-09,0.0776304000000001,-0.6592428000000004,1.400166,1.6033464000000004,-0.09719999999999995,-1.235736,-0.33747839999999985,-0.5741604,0.11213640000000002,-0.14379120000000012
